"ANO_OCORRENCIA","MES_OCORRENCIA","UF","MUNICIPIO","ESPECIE_ARMA","MARCA_ARMA","CALIBRE_ARMA","TIPO_OCORRENCIA","MAIS_1000_MIL_HAB","TOTAL"
"2020","02","RO","PORTO VELHO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apreensão de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Recuperação de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Revolver","SWEDEN",".32","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Revolver","TAURUS ARMAS S.A.",".38 SPL","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Rifle","WINCHESTER",".44 Magnum","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RR","BOA VISTA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2020","02","RR","BOA VISTA","Rifle","WINCHESTER",".44-40 Win","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RS","ÁGUA SANTA","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","N",1
"2020","02","RS","ÁGUA SANTA","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","N",1
"2020","02","RS","AGUDO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",2
"2020","02","RS","AGUDO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","AJURICABA","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Campanha do Desarmamento","N",1
"2020","02","RS","ALEGRETE","Pistola","TAURUS ARMAS S.A.",".40","Recuperação de Arma de Fogo","N",1
"2020","02","RS","ALEGRETE","Revolver","TAURUS ARMAS S.A.",".357 Mag","Recuperação de Arma de Fogo","N",1
"2020","02","RS","BARRA DO RIBEIRO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2020","02","RS","BENTO GONÇALVES","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","S",1
"2020","02","RS","BENTO GONÇALVES","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2020","02","RS","BOA VISTA DAS MISSÕES","Revolver","TAURUS ARMAS S.A.",".38 SPL","Apostilada no Exercito","N",1
"2020","02","RS","BOSSOROCA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2020","02","RS","BOZANO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2020","02","RS","CAÇAPAVA DO SUL","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Apreensão de Arma de Fogo","N",1
"2020","02","RS","CAÇAPAVA DO SUL","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Recuperação de Arma de Fogo","N",1
"2020","02","RS","CACHOEIRA DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",2
"2020","02","RS","CACHOEIRA DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","N",2
"2020","02","RS","CACHOEIRA DO SUL","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","N",1
"2020","02","RS","CACHOEIRA DO SUL","Pistola","TAURUS ARMAS S.A.","7,65mm","Apostilada no Exercito","N",2
"2020","02","RS","CACHOEIRA DO SUL","Revolver","SMITH & WESSON",".32","Arrecadação","N",1
"2020","02","RS","CACHOEIRA DO SUL","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",3
"2020","02","RS","CACHOEIRA DO SUL","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",2
"2020","02","RS","CACHOEIRINHA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","20","Recuperação de Arma de Fogo","S",1
"2020","02","RS","CACHOEIRINHA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2020","02","RS","CACHOEIRINHA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",2
"2020","02","RS","CÂNDIDO GODÓI","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","CANELA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","RS","CANGUÇU","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Furto de Arma de Fogo","N",1
"2020","02","RS","CANOAS","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Apostilada no Exercito","S",1
"2020","02","RS","CANOAS","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",1
"2020","02","RS","CARAZINHO","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","RS","CARAZINHO","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","N",1
"2020","02","RS","CARAZINHO","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","N",1
"2020","02","RS","CAXIAS DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",2
"2020","02","RS","CAXIAS DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Recuperação de Arma de Fogo","S",1
"2020","02","RS","CAXIAS DO SUL","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Roubo de Arma de Fogo","S",1
"2020","02","RS","CAXIAS DO SUL","Revolver","COLT",".38","Recuperação de Arma de Fogo","S",1
"2020","02","RS","CAXIAS DO SUL","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",2
"2020","02","RS","CERRO LARGO","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","N",1
"2020","02","RS","ELDORADO DO SUL","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","N",1
"2020","02","RS","ENTRE-IJUÍS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","ENTRE-IJUÍS","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2020","02","RS","ENTRE-IJUÍS","Pistola","TAURUS ARMAS S.A.",".380 ACP","Recuperação de Arma de Fogo","N",1
"2020","02","RS","ERECHIM","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",1
"2020","02","RS","ERECHIM","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Extravio/Perda de Arma de Fogo","S",2
"2020","02","RS","ERECHIM","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2020","02","RS","ERECHIM","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2020","02","RS","ERVAL GRANDE","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36","Apostilada no Exercito","N",1
"2020","02","RS","ESPERANÇA DO SUL","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2020","02","RS","ESPUMOSO","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Apostilada no Exercito","N",1
"2020","02","RS","ESTAÇÃO","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","N",1
"2020","02","RS","ESTEIO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2020","02","RS","ESTEIO","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2020","02","RS","FARROUPILHA","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","N",1
"2020","02","RS","FARROUPILHA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Roubo de Arma de Fogo","N",1
"2020","02","RS","FORQUETINHA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","FREDERICO WESTPHALEN","Revolver","TAURUS ARMAS S.A.",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","FREDERICO WESTPHALEN","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","GARIBALDI","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Apostilada no Exercito","N",1
"2020","02","RS","GARIBALDI","Revolver","WINCHESTER",".32","Apostilada no Exercito","N",1
"2020","02","RS","GETÚLIO VARGAS","Revolver","SMITH & WESSON",".38","Campanha do Desarmamento","N",1
"2020","02","RS","GETÚLIO VARGAS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apreensão de Arma de Fogo","N",1
"2020","02","RS","GRAMADO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","GUAÍBA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","RS","GUAÍBA","Rifle","TAURUS ARMAS S.A.",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","GUARANI DAS MISSÕES","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","IBIAÇÁ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Remetida ao Exército para destruição","N",1
"2020","02","RS","IBIRUBÁ","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2020","02","RS","IJUÍ","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","IJUÍ","Rifle","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","ILÓPOLIS","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","N",1
"2020","02","RS","ILÓPOLIS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","ITAQUI","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Apostilada no Exercito","N",1
"2020","02","RS","ITAQUI","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","ITAQUI","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","ITAQUI","Rifle","J. C. HIGGINS (SEARS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","JACUIZINHO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","N",2
"2020","02","RS","JAGUARI","Revolver","TAURUS ARMAS S.A.",".32","Apostilada no Exercito","N",1
"2020","02","RS","LAGOA BONITA DO SUL","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","LAGOA VERMELHA","Espingarda","E.L.",".32","Furto de Arma de Fogo","N",1
"2020","02","RS","LAGOA VERMELHA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","RS","LAGOA VERMELHA","Revolver","TAURUS ARMAS S.A.",".38 SPL","Recuperação de Arma de Fogo","N",1
"2020","02","RS","LAGOA VERMELHA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","MARAU","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Recuperação de Arma de Fogo","N",1
"2020","02","RS","MARAU","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Recuperação de Arma de Fogo","N",1
"2020","02","RS","MARAU","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2020","02","RS","MUITOS CAPÕES","Pistola","IMBEL",".380","Recuperação de Arma de Fogo","N",1
"2020","02","RS","MUITOS CAPÕES","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","RS","MUITOS CAPÕES","Revolver","TANQUE",".38","Apostilada no Exercito","N",1
"2020","02","RS","NOVA PRATA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","NOVO HAMBURGO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RS","NOVO HAMBURGO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2020","02","RS","NOVO HAMBURGO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","S",1
"2020","02","RS","PALMEIRA DAS MISSÕES","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","PALMEIRA DAS MISSÕES","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Apostilada no Exercito","N",1
"2020","02","RS","PALMEIRA DAS MISSÕES","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","PANAMBI","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","PASSO FUNDO","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2020","02","RS","PASSO FUNDO","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","S",1
"2020","02","RS","PASSO FUNDO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Recuperação de Arma de Fogo","S",1
"2020","02","RS","PASSO FUNDO","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Recuperação de Arma de Fogo","S",1
"2020","02","RS","PASSO FUNDO","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",1
"2020","02","RS","PASSO FUNDO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2020","02","RS","PASSO FUNDO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Apostilada no Exercito","S",1
"2020","02","RS","PASSO FUNDO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2020","02","RS","PASSO FUNDO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2020","02","RS","PASSO FUNDO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2020","02","RS","PASSO FUNDO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","S",1
"2020","02","RS","PASSO FUNDO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Recuperação de Arma de Fogo","S",3
"2020","02","RS","PELOTAS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",1
"2020","02","RS","PELOTAS","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","S",1
"2020","02","RS","PORTO ALEGRE","Carabina","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Furto de Arma de Fogo","S",1
"2020","02","RS","PORTO ALEGRE","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2020","02","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2020","02","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apreensão de Arma de Fogo","S",1
"2020","02","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","S",1
"2020","02","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Apostilada no Exercito","S",1
"2020","02","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2020","02","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2020","02","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","S",1
"2020","02","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","S",1
"2020","02","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2020","02","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",2
"2020","02","RS","PORTO ALEGRE","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apreensão de Arma de Fogo","S",1
"2020","02","RS","PORTO ALEGRE","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Remetida ao Exército para destruição","S",1
"2020","02","RS","RIO GRANDE","Pistola","GLOCK GMBH (ÁUSTRIA)","9 mm","Recuperação de Arma de Fogo","S",1
"2020","02","RS","RIO GRANDE","Pistolao","AÇO FINO",".380","Campanha do Desarmamento","S",1
"2020","02","RS","RIO GRANDE","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","S",1
"2020","02","RS","ROSÁRIO DO SUL","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2020","02","RS","SANTA CRUZ DO SUL","Pistola","TAURUS ARMAS S.A.",".380 ACP","Recuperação de Arma de Fogo","S",1
"2020","02","RS","SANTA CRUZ DO SUL","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","S",1
"2020","02","RS","SANTA MARIA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Apostilada no Exercito","S",2
"2020","02","RS","SANTA MARIA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Apostilada no Exercito","S",1
"2020","02","RS","SANTA MARIA","Pistola","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".380","Apostilada no Exercito","S",1
"2020","02","RS","SANTA MARIA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",2
"2020","02","RS","SANTA MARIA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2020","02","RS","SANTA MARIA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Recuperação de Arma de Fogo","S",1
"2020","02","RS","SANTA MARIA","Revolver","TAURUS ARMAS S.A.",".22 LR","Apostilada no Exercito","S",1
"2020","02","RS","SANTA MARIA","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","S",1
"2020","02","RS","SANTA MARIA","Revolver","TAURUS ARMAS S.A.",".357 Mag","Apostilada no Exercito","S",1
"2020","02","RS","SANTA MARIA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",3
"2020","02","RS","SANTA ROSA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","SANTA ROSA","Pistola","GLOCK GMBH (ÁUSTRIA)","9 mm","Apostilada no Exercito","N",1
"2020","02","RS","SANTA ROSA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38 SPL","Apostilada no Exercito","N",1
"2020","02","RS","SANTA ROSA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38 SPL","Recuperação de Arma de Fogo","N",1
"2020","02","RS","SANTANA DO LIVRAMENTO","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","N",1
"2020","02","RS","SANTO ÂNGELO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2020","02","RS","SANTO ÂNGELO","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","N",1
"2020","02","RS","SÃO BORJA","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Apostilada no Exercito","N",1
"2020","02","RS","SÃO DOMINGOS DO SUL","Revolver","TAURUS ARMAS S.A.",".38 SPL","Furto de Arma de Fogo","N",1
"2020","02","RS","SÃO GABRIEL","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","SÃO LOURENÇO DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","SÃO LUIZ GONZAGA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","SÃO LUIZ GONZAGA","Pistola","TAURUS ARMAS S.A.",".40 S&W","Apostilada no Exercito","N",1
"2020","02","RS","SÃO LUIZ GONZAGA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","SÃO MARCOS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","SÃO MARCOS","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","N",1
"2020","02","RS","SÃO MARCOS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2020","02","RS","SÃO MARCOS","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","SÃO MARTINHO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2020","02","RS","SÃO MIGUEL DAS MISSÕES","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","SÃO MIGUEL DAS MISSÕES","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Furto de Arma de Fogo","N",2
"2020","02","RS","SÃO MIGUEL DAS MISSÕES","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","N",1
"2020","02","RS","SÃO NICOLAU","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","N",1
"2020","02","RS","SÃO SEPÉ","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","SARANDI","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","RS","SERAFINA CORRÊA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","SERAFINA CORRÊA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","36","Apostilada no Exercito","N",1
"2020","02","RS","SOLEDADE","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Apostilada no Exercito","N",1
"2020","02","RS","SOLEDADE","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","RS","TAPEJARA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",3
"2020","02","RS","TAPEJARA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",2
"2020","02","RS","TAPEJARA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","TAQUARA","Pistola","GLOCK GMBH (ÁUSTRIA)","9 mm","Recuperação de Arma de Fogo","N",1
"2020","02","RS","TRÊS PALMEIRAS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2020","02","RS","TUPANCIRETÃ","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","RS","TUPANCIRETÃ","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","RS","URUGUAIANA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"2020","02","RS","VACARIA","Revolver","H.C.",".32","Apostilada no Exercito","N",1
"2020","02","RS","VERANÓPOLIS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",2
"2020","02","RS","VERANÓPOLIS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","RS","VIAMÃO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","S",1
"2020","02","SC","ARARANGUÁ","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","SC","ARVOREDO","Pistola","TAURUS ARMAS S.A.",".40 S&W","Apostilada no Exercito","N",1
"2020","02","SC","BALNEÁRIO CAMBORIÚ","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2020","02","SC","BALNEÁRIO PIÇARRAS","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","N",1
"2020","02","SC","BALNEÁRIO PIÇARRAS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","SC","BLUMENAU","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2020","02","SC","BOM JARDIM DA SERRA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","N",1
